211	850	850	211	639												
18	657	657	18	639												
813	174	813	174	639												
79	718	718	79	639												
831	192	831	192	639												
156	795	795	156	639												
852	213	852	213	639												
656	17	656	17	639												
853	214	853	214	639												
50	689	689	50	639												
142	781	781	142	639												
846	207	846	207	639												
970	331	970	331	639												
247	886	886	247	639												
302	941	941	302	639												
274	912	912	274	638												
256	894	894	256	638												
852	214	852	214	638												
58	696	696	58	638												
117	755	755	117	638												
961	323	961	323	638												
207	845	845	207	638												
328	966	966	328	638												
747	109	747	109	638												
662	24	662	24	638												
682	44	682	44	638												
876	238	876	238	638												
788	150	788	150	638												
822	184	822	184	638												
950	312	950	312	638												
292	930	930	292	638												
966	328	966	328	638												
790	152	790	152	638												
77	715	715	77	638												
327	965	965	327	638												
789	151	789	151	638												
851	213	851	213	638												
18	656	656	18	638												
735	97	735	97	638												
931	293	931	293	638												
50	688	688	50	638												
329	967	967	329	638												
892	254	892	254	638												
880	242	880	242	638												
95	733	733	95	638												
225	863	863	225	638												
902	264	902	264	638												
113	751	751	113	638												
970	332	970	332	638												
175	813	813	175	638												
162	800	800	162	638												
830	192	830	192	638												
204	842	842	204	638												
692	54	692	54	638												
94	732	732	94	638												
341	979	979	341	638												
716	78	716	78	638												
926	288	926	288	638												
98	735	735	98	637												
257	894	894	257	637												
299	936	936	299	637												
702	65	702	65	637												
224	861	861	224	637												
651	14	651	14	637												
725	88	725	88	637												
77	714	714	77	637												
178	815	815	178	637												
988	351	988	351	637												
744	107	744	107	637												
835	198	835	198	637												
912	275	912	275	637												
783	146	783	146	637												
660	23	660	23	637												
277	914	914	277	637												
127	764	764	127	637												
164	801	801	164	637												
332	969	969	332	637												
76	713	713	76	637												
844	207	844	207	637												
676	39	676	39	637												
197	834	834	197	637												
361	998	998	361	637												
992	355	992	355	637												
741	104	741	104	637												
657	20	657	20	637												
812	175	812	175	637												
244	881	881	244	637												
810	173	810	173	637												
143	780	780	143	637												
866	229	866	229	637												
727	90	727	90	637												
131	768	768	131	637												
231	868	868	231	637												
904	267	904	267	637												
705	68	705	68	637												
191	828	828	191	637												
266	903	903	266	637												
785	148	785	148	637												
28	665	665	28	637												
749	112	749	112	637												
185	822	822	185	637												
306	942	942	306	636												
105	741	741	105	636												
358	994	994	358	636												
311	947	947	311	636												
707	71	707	71	636												
210	846	846	210	636												
78	714	714	78	636												
818	182	818	182	636												
693	57	693	57	636												
703	67	703	67	636												
904	268	904	268	636												
138	774	774	138	636												
229	865	865	229	636												
267	903	903	267	636												
110	746	746	110	636												
807	171	807	171	636												
224	860	860	224	636												
314	950	950	314	636												
229	865	865	229	636												
809	173	809	173	636												
995	359	995	359	636												
317	953	953	317	636												
217	853	853	217	636												
939	303	939	303	636												
798	162	798	162	636												
249	885	885	249	636												
893	257	893	257	636												
47	683	683	47	636												
328	964	964	328	636												
998	362	998	362	636												
669	33	669	33	636												
37	673	673	37	636												
119	755	755	119	636												
72	708	708	72	636												
19	655	655	19	636												
707	71	707	71	636												
959	323	959	323	636												
268	904	904	268	636												
122	758	758	122	636												
313	949	949	313	636												
960	324	960	324	636												
133	769	769	133	636												
995	359	995	359	636												
108	744	744	108	636												
798	162	798	162	636												
57	693	693	57	636												
980	344	980	344	636												
675	39	675	39	636												
214	850	850	214	636												
242	878	878	242	636												
882	246	882	246	636												
46	682	682	46	636												
259	895	895	259	636												
290	926	926	290	636												
273	909	909	273	636												
802	166	802	166	636												
256	892	892	256	636												
104	740	740	104	636												
293	928	928	293	635												
123	758	758	123	635												
669	34	669	34	635												
708	73	708	73	635												
349	984	984	349	635												
328	963	963	328	635												
281	916	916	281	635												
940	305	940	305	635												
906	271	906	271	635												
912	277	912	277	635												
896	261	896	261	635												
762	127	762	127	635												
975	340	975	340	635												
969	334	969	334	635												
179	814	814	179	635												
907	272	907	272	635												
125	760	760	125	635												
732	97	732	97	635												
870	235	870	235	635												
989	354	989	354	635												
741	106	741	106	635												
657	22	657	22	635												
246	881	881	246	635												
932	297	932	297	635												
16	651	651	16	635												
38	673	673	38	635												
739	104	739	104	635												
246	881	881	246	635												
974	339	974	339	635												
914	279	914	279	635												
12	647	647	12	635												
127	762	762	127	635												
32	667	667	32	635												
835	200	835	200	635												
31	666	666	31	635												
63	698	698	63	635												
249	884	884	249	635												
329	964	964	329	635												
225	860	860	225	635												
967	332	967	332	635												
292	927	927	292	635												
161	796	796	161	635												
313	948	948	313	635												
276	911	911	276	635												
348	983	983	348	635												
765	131	765	131	634												
89	723	723	89	634												
351	985	985	351	634												
657	23	657	23	634												
728	94	728	94	634												
348	982	982	348	634												
355	989	989	355	634												
70	704	704	70	634												
887	253	887	253	634												
175	809	809	175	634												
71	705	705	71	634												
45	679	679	45	634												
183	817	817	183	634												
667	33	667	33	634												
278	912	912	278	634												
869	235	869	235	634												
686	52	686	52	634												
263	897	897	263	634												
274	908	908	274	634												
266	900	900	266	634												
212	846	846	212	634												
660	26	660	26	634												
866	232	866	232	634												
926	292	926	292	634												
660	26	660	26	634												
22	656	656	22	634												
769	135	769	135	634												
121	755	755	121	634												
315	949	949	315	634												
354	988	988	354	634												
702	68	702	68	634												
937	303	937	303	634												
691	57	691	57	634												
857	223	857	223	634												
125	759	759	125	634												
845	211	845	211	634												
259	893	893	259	634												
251	885	885	251	634												
877	243	877	243	634												
792	158	792	158	634												
844	210	844	210	634												
864	230	864	230	634												
154	788	788	154	634												
205	839	839	205	634												
82	716	716	82	634												
159	793	793	159	634												
133	767	767	133	634												
210	844	844	210	634												
204	838	838	204	634												
719	85	719	85	634												
878	245	878	245	633												
113	746	746	113	633												
95	728	728	95	633												
927	294	927	294	633												
707	74	707	74	633												
267	900	900	267	633												
693	60	693	60	633												
750	117	750	117	633												
283	916	916	283	633												
106	739	739	106	633												
219	852	852	219	633												
681	48	681	48	633												
172	805	805	172	633												
800	167	800	167	633												
12	645	645	12	633												
783	150	783	150	633												
727	94	727	94	633												
62	695	695	62	633												
815	182	815	182	633												
881	248	881	248	633												
36	669	669	36	633												
202	835	835	202	633												
818	185	818	185	633												
950	317	950	317	633												
234	867	867	234	633												
677	44	677	44	633												
740	107	740	107	633												
972	339	972	339	633												
681	48	681	48	633												
708	75	708	75	633												
145	778	778	145	633												
340	973	973	340	633												
790	157	790	157	633												
661	28	661	28	633												
825	192	825	192	633												
756	123	756	123	633												
199	832	832	199	633												
346	979	979	346	633												
15	648	648	15	633												
878	245	878	245	633												
136	769	769	136	633												
779	146	779	146	633												
278	911	911	278	633												
703	70	703	70	633												
998	365	998	365	633												
51	683	683	51	632												
695	63	695	63	632												
740	108	740	108	632												
979	347	979	347	632												
857	225	857	225	632												
826	194	826	194	632												
55	687	687	55	632												
60	692	692	60	632												
22	654	654	22	632												
930	298	930	298	632												
785	153	785	153	632												
304	936	936	304	632												
96	728	728	96	632												
92	724	724	92	632												
321	953	953	321	632												
665	33	665	33	632												
835	203	835	203	632												
334	966	966	334	632												
35	667	667	35	632												
128	760	760	128	632												
61	693	693	61	632												
920	288	920	288	632												
926	294	926	294	632												
953	321	953	321	632												
139	771	771	139	632												
796	164	796	164	632												
972	340	972	340	632												
118	750	750	118	632												
698	66	698	66	632												
64	696	696	64	632												
42	674	674	42	632												
301	933	933	301	632												
95	727	727	95	632												
151	783	783	151	632												
832	200	832	200	632												
723	91	723	91	632												
736	104	736	104	632												
160	792	792	160	632												
234	866	866	234	632												
960	328	960	328	632												
812	180	812	180	632												
210	842	842	210	632												
991	359	991	359	632												
293	925	925	293	632												
230	862	862	230	632												
668	36	668	36	632												
793	161	793	161	632												
871	239	871	239	632												
66	698	698	66	632												
841	209	841	209	632												
228	860	860	228	632												
755	123	755	123	632												
833	201	833	201	632												
643	12	643	12	631												
195	826	826	195	631												
882	251	882	251	631												
250	881	881	250	631												
98	729	729	98	631												
986	355	986	355	631												
858	227	858	227	631												
667	36	667	36	631												
59	690	690	59	631												
951	320	951	320	631												
918	287	918	287	631												
935	304	935	304	631												
777	146	777	146	631												
705	74	705	74	631												
896	265	896	265	631												
929	298	929	298	631												
116	747	747	116	631												
905	274	905	274	631												
780	149	780	149	631												
862	231	862	231	631												
772	141	772	141	631												
289	920	920	289	631												
259	890	890	259	631												
232	863	863	232	631												
933	302	933	302	631												
145	776	776	145	631												
126	757	757	126	631												
731	100	731	100	631												
826	195	826	195	631												
830	199	830	199	631												
853	222	853	222	631												
299	930	930	299	631												
108	739	739	108	631												
231	862	862	231	631												
923	292	923	292	631												
926	296	926	296	630												
63	693	693	63	630												
784	154	784	154	630												
177	807	807	177	630												
266	896	896	266	630												
350	980	980	350	630												
869	239	869	239	630												
760	130	760	130	630												
333	963	963	333	630												
737	107	737	107	630												
41	671	671	41	630												
328	958	958	328	630												
641	11	641	11	630												
699	69	699	69	630												
902	272	902	272	630												
809	179	809	179	630												
81	711	711	81	630												
264	894	894	264	630												
846	216	846	216	630												
87	717	717	87	630												
299	929	929	299	630												
972	342	972	342	630												
180	810	810	180	630												
925	295	925	295	630												
690	60	690	60	630												
184	814	814	184	630												
290	920	920	290	630												
33	663	663	33	630												
796	166	796	166	630												
210	840	840	210	630												
167	797	797	167	630												
872	242	872	242	630												
12	642	642	12	630												
671	41	671	41	630												
247	877	877	247	630												
713	83	713	83	630												
236	866	866	236	630												
658	28	658	28	630												
987	357	987	357	630												
252	882	882	252	630												
931	301	931	301	630												
180	810	810	180	630												
944	314	944	314	630												
80	710	710	80	630												
150	780	780	150	630												
749	119	749	119	630												
129	759	759	129	630												
898	268	898	268	630												
783	154	783	154	629												
924	295	924	295	629												
133	762	762	133	629												
348	977	977	348	629												
724	95	724	95	629												
366	995	995	366	629												
21	650	650	21	629												
56	685	685	56	629												
761	132	761	132	629												
730	101	730	101	629												
767	138	767	138	629												
108	737	737	108	629												
112	741	741	112	629												
819	190	819	190	629												
686	57	686	57	629												
183	812	812	183	629												
851	222	851	222	629												
910	281	910	281	629												
707	78	707	78	629												
84	713	713	84	629												
265	894	894	265	629												
785	156	785	156	629												
12	641	641	12	629												
935	306	935	306	629												
716	87	716	87	629												
316	945	945	316	629												
910	281	910	281	629												
249	878	878	249	629												
947	318	947	318	629												
806	177	806	177	629												
259	888	888	259	629												
157	786	786	157	629												
138	767	767	138	629												
761	132	761	132	629												
805	176	805	176	629												
171	800	800	171	629												
827	198	827	198	629												
236	865	865	236	629												
948	319	948	319	629												
247	876	876	247	629												
903	274	903	274	629												
284	913	913	284	629												
785	156	785	156	629												
202	831	831	202	629												
103	732	732	103	629												
734	105	734	105	629												
38	666	666	38	628												
254	882	882	254	628												
327	955	955	327	628												
776	148	776	148	628												
60	688	688	60	628												
348	976	976	348	628												
864	236	864	236	628												
242	870	870	242	628												
358	986	986	358	628												
780	152	780	152	628												
899	271	899	271	628												
862	234	862	234	628												
45	673	673	45	628												
647	19	647	19	628												
143	771	771	143	628												
99	727	727	99	628												
910	282	910	282	628												
847	219	847	219	628												
306	934	934	306	628												
301	929	929	301	628												
759	131	759	131	628												
915	287	915	287	628												
658	30	658	30	628												
692	64	692	64	628												
210	838	838	210	628												
823	195	823	195	628												
358	986	986	358	628												
63	691	691	63	628												
129	757	757	129	628												
266	894	894	266	628												
354	982	982	354	628												
327	955	955	327	628												
890	262	890	262	628												
883	255	883	255	628												
213	841	841	213	628												
158	786	786	158	628												
142	770	770	142	628												
831	203	831	203	628												
904	276	904	276	628												
649	21	649	21	628												
197	825	825	197	628												
170	798	798	170	628												
288	916	916	288	628												
887	259	887	259	628												
167	795	795	167	628												
977	349	977	349	628												
268	896	896	268	628												
50	678	678	50	628												
228	856	856	228	628												
170	798	798	170	628												
259	887	887	259	628												
815	187	815	187	628												
272	900	900	272	628												
158	786	786	158	628												
702	74	702	74	628												
950	323	950	323	627												
288	915	915	288	627												
736	109	736	109	627												
690	63	690	63	627												
967	340	967	340	627												
136	763	763	136	627												
914	287	914	287	627												
72	699	699	72	627												
952	325	952	325	627												
141	768	768	141	627												
700	73	700	73	627												
206	833	833	206	627												
821	194	821	194	627												
84	711	711	84	627												
847	220	847	220	627												
824	197	824	197	627												
168	795	795	168	627												
760	133	760	133	627												
769	142	769	142	627												
246	873	873	246	627												
939	312	939	312	627												
282	909	909	282	627												
794	167	794	167	627												
731	104	731	104	627												
695	68	695	68	627												
207	834	834	207	627												
352	979	979	352	627												
754	127	754	127	627												
871	244	871	244	627												
49	676	676	49	627												
666	39	666	39	627												
735	108	735	108	627												
75	702	702	75	627												
820	193	820	193	627												
739	112	739	112	627												
939	312	939	312	627												
196	823	823	196	627												
938	311	938	311	627												
678	51	678	51	627												
90	717	717	90	627												
284	911	911	284	627												
246	873	873	246	627												
959	332	959	332	627												
871	244	871	244	627												
241	868	868	241	627												
865	238	865	238	627												
774	148	774	148	626												
231	857	857	231	626												
160	786	786	160	626												
323	949	949	323	626												
266	892	892	266	626												
167	793	793	167	626												
892	266	892	266	626												
949	323	949	323	626												
772	146	772	146	626												
200	826	826	200	626												
155	781	781	155	626												
985	359	985	359	626												
313	939	939	313	626												
89	715	715	89	626												
927	301	927	301	626												
276	902	902	276	626												
824	198	824	198	626												
950	324	950	324	626												
733	107	733	107	626												
258	884	884	258	626												
294	920	920	294	626												
955	329	955	329	626												
897	271	897	271	626												
30	656	656	30	626												
753	127	753	127	626												
757	131	757	131	626												
956	330	956	330	626												
803	177	803	177	626												
936	310	936	310	626												
726	100	726	100	626												
739	113	739	113	626												
94	720	720	94	626												
759	133	759	133	626												
779	153	779	153	626												
13	639	639	13	626												
316	942	942	316	626												
288	914	914	288	626												
752	126	752	126	626												
177	803	803	177	626												
919	293	919	293	626												
788	162	788	162	626												
668	42	668	42	626												
948	322	948	322	626												
308	934	934	308	626												
655	29	655	29	626												
953	327	953	327	626												
967	341	967	341	626												
878	252	878	252	626												
997	371	997	371	626												
102	728	728	102	626												
225	850	850	225	625												
135	760	760	135	625												
789	164	789	164	625												
643	18	643	18	625												
48	673	673	48	625												
728	103	728	103	625												
942	317	942	317	625												
221	846	846	221	625												
70	695	695	70	625												
173	798	798	173	625												
715	90	715	90	625												
728	103	728	103	625												
682	57	682	57	625												
942	317	942	317	625												
23	648	648	23	625												
810	185	810	185	625												
16	641	641	16	625												
284	909	909	284	625												
38	663	663	38	625												
816	191	816	191	625												
742	117	742	117	625												
689	64	689	64	625												
875	250	875	250	625												
716	91	716	91	625												
885	260	885	260	625												
217	842	842	217	625												
296	921	921	296	625												
646	21	646	21	625												
197	822	822	197	625												
872	247	872	247	625												
139	764	764	139	625												
849	224	849	224	625												
317	942	942	317	625												
914	289	914	289	625												
73	698	698	73	625												
231	856	856	231	625												
48	672	672	48	624												
984	360	984	360	624												
872	248	872	248	624												
322	946	946	322	624												
860	236	860	236	624												
959	335	959	335	624												
80	704	704	80	624												
80	704	704	80	624												
919	295	919	295	624												
33	657	657	33	624												
274	898	898	274	624												
965	341	965	341	624												
340	964	964	340	624												
743	119	743	119	624												
101	725	725	101	624												
976	352	976	352	624												
103	727	727	103	624												
17	641	641	17	624												
814	190	814	190	624												
761	137	761	137	624												
297	921	921	297	624												
804	180	804	180	624												
184	808	808	184	624												
682	58	682	58	624												
350	974	974	350	624												
105	729	729	105	624												
837	213	837	213	624												
11	635	635	11	624												
191	815	815	191	624												
346	970	970	346	624												
332	956	956	332	624												
873	249	873	249	624												
167	791	791	167	624												
885	261	885	261	624												
974	350	974	350	624												
16	640	640	16	624												
692	68	692	68	624												
231	855	855	231	624												
132	756	756	132	624												
985	361	985	361	624												
88	712	712	88	624												
320	944	944	320	624												
37	661	661	37	624												
784	160	784	160	624												
790	166	790	166	624												
122	746	746	122	624												
345	969	969	345	624												
682	58	682	58	624												
941	317	941	317	624												
374	998	998	374	624												
254	878	878	254	624												
984	360	984	360	624												
16	640	640	16	624												
343	967	967	343	624												
862	238	862	238	624												
804	180	804	180	624												
192	816	816	192	624												
714	90	714	90	624												
844	220	844	220	624												
86	710	710	86	624												
865	241	865	241	624												
819	195	819	195	624												
60	684	684	60	624												
156	780	780	156	624												
195	819	819	195	624												
899	275	899	275	624												
128	751	751	128	623												
973	350	973	350	623												
729	106	729	106	623												
765	142	765	142	623												
965	342	965	342	623												
55	678	678	55	623												
940	317	940	317	623												
864	241	864	241	623												
870	247	870	247	623												
303	926	926	303	623												
247	870	870	247	623												
661	38	661	38	623												
769	146	769	146	623												
340	963	963	340	623												
949	326	949	326	623												
676	53	676	53	623												
870	247	870	247	623												
814	191	814	191	623												
192	815	815	192	623												
959	336	959	336	623												
662	39	662	39	623												
289	912	912	289	623												
102	725	725	102	623												
178	801	801	178	623												
52	675	675	52	623												
941	318	941	318	623												
664	41	664	41	623												
730	107	730	107	623												
831	208	831	208	623												
686	63	686	63	623												
133	756	756	133	623												
260	883	883	260	623												
141	764	764	141	623												
264	887	887	264	623												
787	164	787	164	623												
934	311	934	311	623												
902	279	902	279	623												
823	201	823	201	622												
986	364	986	364	622												
787	165	787	165	622												
952	330	952	330	622												
264	886	886	264	622												
207	829	829	207	622												
935	313	935	313	622												
360	982	982	360	622												
361	983	983	361	622												
164	786	786	164	622												
363	985	985	363	622												
269	891	891	269	622												
236	858	858	236	622												
305	927	927	305	622												
659	37	659	37	622												
340	962	962	340	622												
650	28	650	28	622												
184	806	806	184	622												
369	991	991	369	622												
164	786	786	164	622												
843	221	843	221	622												
739	117	739	117	622												
197	819	819	197	622												
890	268	890	268	622												
744	122	744	122	622												
47	669	669	47	622												
719	97	719	97	622												
355	977	977	355	622												
370	992	992	370	622												
81	703	703	81	622												
943	321	943	321	622												
44	666	666	44	622												
658	36	658	36	622												
75	697	697	75	622												
751	129	751	129	622												
80	702	702	80	622												
352	974	974	352	622												
100	722	722	100	622												
72	694	694	72	622												
81	703	703	81	622												
66	688	688	66	622												
853	231	853	231	622												
839	218	839	218	621												
341	962	962	341	621												
111	732	732	111	621												
795	174	795	174	621												
31	652	652	31	621												
201	822	822	201	621												
221	842	842	221	621												
36	657	657	36	621												
960	339	960	339	621												
735	114	735	114	621												
191	812	812	191	621												
303	924	924	303	621												
821	200	821	200	621												
996	375	996	375	621												
808	187	808	187	621												
155	776	776	155	621												
782	161	782	161	621												
356	977	977	356	621												
964	343	964	343	621												
638	17	638	17	621												
119	740	740	119	621												
335	956	956	335	621												
319	940	940	319	621												
222	843	843	222	621												
229	850	850	229	621												
75	696	696	75	621												
323	944	944	323	621												
124	745	745	124	621												
209	830	830	209	621												
24	645	645	24	621												
171	792	792	171	621												
341	962	962	341	621												
817	196	817	196	621												
202	823	823	202	621												
275	896	896	275	621												
980	359	980	359	621												
311	932	932	311	621												
945	324	945	324	621												
641	20	641	20	621												
655	34	655	34	621												
24	645	645	24	621												
112	733	733	112	621												
181	801	801	181	620												
101	721	721	101	620												
195	815	815	195	620												
358	978	978	358	620												
59	679	679	59	620												
345	965	965	345	620												
253	873	873	253	620												
223	843	843	223	620												
182	802	802	182	620												
989	369	989	369	620												
663	43	663	43	620												
222	842	842	222	620												
690	70	690	70	620												
140	760	760	140	620												
631	11	631	11	620												
698	78	698	78	620												
169	789	789	169	620												
187	807	807	187	620												
166	786	786	166	620												
892	272	892	272	620												
35	655	655	35	620												
960	340	960	340	620												
786	166	786	166	620												
358	978	978	358	620												
253	873	873	253	620												
179	799	799	179	620												
94	714	714	94	620												
66	686	686	66	620												
21	641	641	21	620												
355	975	975	355	620												
379	999	999	379	620												
947	327	947	327	620												
987	367	987	367	620												
71	691	691	71	620												
787	167	787	167	620												
170	790	790	170	620												
355	975	975	355	620												
768	148	768	148	620												
752	132	752	132	620												
823	203	823	203	620												
202	822	822	202	620												
895	275	895	275	620												
964	344	964	344	620												
34	654	654	34	620												
191	811	811	191	620												
794	174	794	174	620												
773	153	773	153	620												
295	915	915	295	620												
734	114	734	114	620												
695	76	695	76	619												
352	971	971	352	619												
756	137	756	137	619												
26	645	645	26	619												
102	721	721	102	619												
163	782	782	163	619												
181	800	800	181	619												
751	132	751	132	619												
651	32	651	32	619												
884	265	884	265	619												
671	52	671	52	619												
664	45	664	45	619												
845	226	845	226	619												
691	72	691	72	619												
123	742	742	123	619												
952	333	952	333	619												
264	883	883	264	619												
152	771	771	152	619												
231	850	850	231	619												
308	927	927	308	619												
182	801	801	182	619												
720	101	720	101	619												
24	643	643	24	619												
379	998	998	379	619												
785	166	785	166	619												
369	988	988	369	619												
644	25	644	25	619												
90	709	709	90	619												
276	895	895	276	619												
985	366	985	366	619												
788	169	788	169	619												
106	725	725	106	619												
932	313	932	313	619												
170	789	789	170	619												
216	835	835	216	619												
771	152	771	152	619												
218	837	837	218	619												
216	835	835	216	619												
78	697	697	78	619												
846	227	846	227	619												
191	810	810	191	619												
808	189	808	189	619												
214	832	832	214	618												
893	275	893	275	618												
918	300	918	300	618												
217	835	835	217	618												
368	986	986	368	618												
376	994	994	376	618												
90	708	708	90	618												
57	675	675	57	618												
894	276	894	276	618												
825	207	825	207	618												
132	750	750	132	618												
968	350	968	350	618												
654	36	654	36	618												
367	985	985	367	618												
97	715	715	97	618												
119	737	737	119	618												
185	803	803	185	618												
671	53	671	53	618												
23	641	641	23	618												
668	50	668	50	618												
876	258	876	258	618												
376	994	994	376	618												
216	834	834	216	618												
47	665	665	47	618												
329	947	947	329	618												
275	893	893	275	618												
678	60	678	60	618												
698	80	698	80	618												
75	693	693	75	618												
928	310	928	310	618												
938	320	938	320	618												
264	882	882	264	618												
22	640	640	22	618												
780	162	780	162	618												
328	946	946	328	618												
641	23	641	23	618												
244	862	862	244	618												
338	956	956	338	618												
206	824	824	206	618												
100	718	718	100	618												
746	128	746	128	618												
231	849	849	231	618												
700	82	700	82	618												
684	66	684	66	618												
72	690	690	72	618												
933	315	933	315	618												
637	19	637	19	618												
247	865	865	247	618												
959	341	959	341	618												
274	892	892	274	618												
83	701	701	83	618												
796	178	796	178	618												
298	916	916	298	618												
377	994	994	377	617												
276	893	893	276	617												
84	701	701	84	617												
637	20	637	20	617												
772	155	772	155	617												
158	775	775	158	617												
95	712	712	95	617												
157	774	774	157	617												
318	935	935	318	617												
366	983	983	366	617												
196	813	813	196	617												
784	167	784	167	617												
291	908	908	291	617												
789	172	789	172	617												
647	30	647	30	617												
645	28	645	28	617												
192	809	809	192	617												
757	140	757	140	617												
372	989	989	372	617												
129	746	746	129	617												
787	170	787	170	617												
337	954	954	337	617												
676	59	676	59	617												
727	110	727	110	617												
867	250	867	250	617												
756	139	756	139	617												
668	51	668	51	617												
660	43	660	43	617												
248	865	865	248	617												
947	330	947	330	617												
711	94	711	94	617												
74	691	691	74	617												
252	869	869	252	617												
298	915	915	298	617												
751	134	751	134	617												
131	748	748	131	617												
311	928	928	311	617												
694	77	694	77	617												
783	166	783	166	617												
993	376	993	376	617												
217	834	834	217	617												
690	73	690	73	617												
894	277	894	277	617												
845	228	845	228	617												
55	672	672	55	617												
698	81	698	81	617												
104	721	721	104	617												
939	322	939	322	617												
650	33	650	33	617												
203	819	819	203	616												
131	747	747	131	616												
379	995	995	379	616												
719	103	719	103	616												
869	253	869	253	616												
634	18	634	18	616												
130	746	746	130	616												
631	15	631	15	616												
119	735	735	119	616												
899	283	899	283	616												
845	229	845	229	616												
912	296	912	296	616												
292	908	908	292	616												
353	969	969	353	616												
243	859	859	243	616												
244	860	860	244	616												
865	249	865	249	616												
259	875	875	259	616												
727	111	727	111	616												
699	83	699	83	616												
30	646	646	30	616												
706	90	706	90	616												
171	787	787	171	616												
786	170	786	170	616												
865	249	865	249	616												
693	77	693	77	616												
889	273	889	273	616												
858	242	858	242	616												
132	748	748	132	616												
202	818	818	202	616												
771	155	771	155	616												
981	365	981	365	616												
254	870	870	254	616												
291	907	907	291	616												
720	104	720	104	616												
11	627	627	11	616												
722	106	722	106	616												
870	254	870	254	616												
272	888	888	272	616												
158	774	774	158	616												
954	338	954	338	616												
923	307	923	307	616												
40	656	656	40	616												
929	313	929	313	616												
303	919	919	303	616												
628	12	628	12	616												
368	984	984	368	616												
208	824	824	208	616												
76	692	692	76	616												
180	795	795	180	615												
881	266	881	266	615												
103	718	718	103	615												
249	864	864	249	615												
920	305	920	305	615												
53	668	668	53	615												
21	636	636	21	615												
684	69	684	69	615												
184	799	799	184	615												
976	361	976	361	615												
311	926	926	311	615												
918	303	918	303	615												
365	980	980	365	615												
931	316	931	316	615												
700	85	700	85	615												
376	991	991	376	615												
304	919	919	304	615												
769	154	769	154	615												
918	303	918	303	615												
331	946	946	331	615												
192	807	807	192	615												
659	44	659	44	615												
228	843	843	228	615												
198	813	813	198	615												
966	351	966	351	615												
758	143	758	143	615												
363	978	978	363	615												
59	674	674	59	615												
983	368	983	368	615												
885	270	885	270	615												
23	638	638	23	615												
767	152	767	152	615												
939	324	939	324	615												
376	991	991	376	615												
221	836	836	221	615												
118	733	733	118	615												
37	652	652	37	615												
738	123	738	123	615												
346	961	961	346	615												
81	696	696	81	615												
67	682	682	67	615												
236	851	851	236	615												
157	772	772	157	615												
34	649	649	34	615												
317	932	932	317	615												
202	817	817	202	615												
219	834	834	219	615												
269	884	884	269	615												
349	964	964	349	615												
806	191	806	191	615												
190	805	805	190	615												
108	723	723	108	615												
368	983	983	368	615												
224	839	839	224	615												
375	990	990	375	615												
188	803	803	188	615												
284	899	899	284	615												
284	899	899	284	615												
313	928	928	313	615												
15	629	629	15	614												
818	204	818	204	614												
689	75	689	75	614												
217	831	831	217	614												
938	324	938	324	614												
308	922	922	308	614												
863	249	863	249	614												
10	624	624	10	614												
353	967	967	353	614												
286	900	900	286	614												
298	912	912	298	614												
862	248	862	248	614												
944	330	944	330	614												
937	323	937	323	614												
906	292	906	292	614												
816	202	816	202	614												
789	175	789	175	614												
961	347	961	347	614												
18	632	632	18	614												
837	223	837	223	614												
97	711	711	97	614												
746	132	746	132	614												
661	47	661	47	614												
288	902	902	288	614												
973	359	973	359	614												
868	254	868	254	614												
671	57	671	57	614												
59	673	673	59	614												
672	58	672	58	614												
676	62	676	62	614												
776	162	776	162	614												
758	144	758	144	614												
994	380	994	380	614												
217	831	831	217	614												
861	247	861	247	614												
890	276	890	276	614												
154	768	768	154	614												
866	252	866	252	614												
806	192	806	192	614												
843	229	843	229	614												
105	719	719	105	614												
149	763	763	149	614												
218	832	832	218	614												
777	163	777	163	614												
662	48	662	48	614												
166	780	780	166	614												
345	959	959	345	614												
975	362	975	362	613												
914	301	914	301	613												
336	949	949	336	613												
159	772	772	159	613												
237	850	850	237	613												
948	335	948	335	613												
943	330	943	330	613												
724	111	724	111	613												
877	264	877	264	613												
242	855	855	242	613												
735	122	735	122	613												
864	251	864	251	613												
234	847	847	234	613												
163	776	776	163	613												
669	56	669	56	613												
807	194	807	194	613												
969	356	969	356	613												
132	745	745	132	613												
981	368	981	368	613												
952	339	952	339	613												
93	706	706	93	613												
376	989	989	376	613												
90	703	703	90	613												
921	308	921	308	613												
908	295	908	295	613												
700	87	700	87	613												
281	894	894	281	613												
307	920	920	307	613												
278	891	891	278	613												
275	888	888	275	613												
684	71	684	71	613												
666	53	666	53	613												
289	902	902	289	613												
912	299	912	299	613												
251	864	864	251	613												
175	788	788	175	613												
285	898	898	285	613												
921	309	921	309	612												
269	881	881	269	612												
730	118	730	118	612												
705	93	705	93	612												
153	765	765	153	612												
770	158	770	158	612												
214	826	826	214	612												
745	133	745	133	612												
29	641	641	29	612												
249	861	861	249	612												
878	266	878	266	612												
868	256	868	256	612												
259	871	871	259	612												
331	943	943	331	612												
794	182	794	182	612												
669	57	669	57	612												
168	780	780	168	612												
675	63	675	63	612												
212	824	824	212	612												
146	758	758	146	612												
637	25	637	25	612												
685	73	685	73	612												
212	824	824	212	612												
288	900	900	288	612												
167	779	779	167	612												
245	857	857	245	612												
867	255	867	255	612												
988	376	988	376	612												
219	831	831	219	612												
136	748	748	136	612												
986	374	986	374	612												
255	867	867	255	612												
